id,title,label,,,,,,,
524,Immobilization of (l)-valine and (l)-valinol on SBA-15 nanoporous silica and their application as chiral heterogeneous ligands in the Cu-catalyzed asymmetric allylic oxidation …,Physical Sciences / Chemistry / Chiral Ligand Immobilization in Catalysis,,,,,,,
525,Synthesis of new alkenyl iodobenzoate derivatives via Kharasch-Sosnovsky reaction using tert-butyl iodo benzoperoxoate and copper (I) iodide,Physical Sciences / Chemistry / Synthesis of Iodobenzoate Derivatives,,,,,,,
526,دور التحليل المالي في تقييم الأداء المالي في المصارف التجارية: دراسة تطبيقية في مصرف أربيل للإستثمار و التمويل في محافظة السليمانية,Economics & Finance / Accounting / Financial Analysis in Commercial Banks,,,,,,,
527,The Role of Green Accounting in Improving the Level of Environmental Performance In Industrial companies,Environmental Studies / Sustainability / Green Accounting in Industry,,,,,,,
528,Personalized Skincare: Correlating Genetics with Skin Phenotypes through DNA Analysis,Life Sciences / Genetics / Genetic Correlation with Skin Phenotypes,,,,,,,
529,Blood storage impacts on the hematological indices of healthy subjects and patients with iron-deficiency anemia and beta-thalassemia–A comparative study,Health Sciences / Medicine / Blood Storage and Hematological Changes,,,,,,,
530,Correlation Between the Estimated and the Measured Serum Apolipoprotein–B100 in Kurd Subjects: A Trend to Establish a New Formula,Health Sciences / Medicine / Apolipoprotein B100 Estimation,,,,,,,
531,"Estimation of serum calcium on the severity and mortality in COVID-19 infections in Sulaymaniyah City, Kurdistan Region of Iraq: A cross-sectional study",Health Sciences / Medicine / Serum Calcium and COVID-19 Severity,,,,,,,
532,Effect of Vitamin D supplement on the risks of Cardiovascular disease in patients with type 2 diabetes in the Kurdistan Region of Iraq,Health Sciences / Nutrition / Vitamin D and Cardiovascular Risk in Diabetes,,,,,,,
533,Multivariable Assessment of Vitamin D Status in Type 2 Diabetes: A Cross-Sectional Study from Kurdistan Region-Iraq,Health Sciences / Nutrition / Vitamin D in Type 2 Diabetic Patients,,,,,,,
534,"The Effects Of Vitamin D Supplementation On Endogen Amylin Hormone, Hormonal And Diochemical Parameters, And Insulin Resistance In Type-2 Diabetic Patients With Vitamin D …",Health Sciences / Nutrition / Vitamin D and Hormonal Regulation in Diabetes,,,,,,,
535,High Sensitive C-reactive Protein for Prediction of Cardiovascular Risk Level in Patients with Metabolic Syndrome in Sulaimania-Iraq,Health Sciences / Medicine / CRP and Cardiovascular Risk in Metabolic Syndrome,,,,,,,
536,New hybrid Filtering Methods to remove noise from Digital Images: Article's,Computer Science / Computer Vision / Hybrid Filtering for Image Denoising,,,,,,,
537,Nutrient Dynamics in Oak Forests of Iraqi Kurdistan due to Altitudinal and Geospatial Influences,Life Sciences / Ecology / Nutrient Distribution in Oak Forests,,,,,,,
538,Effect of Organic Fertilizer on Growth and Physiology of Brachychiton populneus (Schott& Endl)Seedlings under DroughtConditions,Agriculture & Forestry / Crop Science / Fertilizer Impact on Seedling Drought Response,,,,,,,
539,"The role of CRISPR/Cas9 in postharvest, biotic, and abiotic stress",Life Sciences / Biotechnology / CRISPR/Cas9 in Plant Stress Management,,,,,,,
540,Genetic Variation and Structure Analysis of Iraqi Valonia Oak (Quercus aegilops L.) Populations Using Conserved DNA-Derived Polymorphism and Inter-Simple …,Life Sciences / Genetics / Genetic Diversity of Valonia Oak,,,,,,,
541,CDDP and ISSR markers-assisted diversity and structure analysis in Iraqi Mazu (Quercus infectoria Oliv.) accessions,Life Sciences / Genetics / Genetic Diversity in Oak Trees,,,,,,,
542,The sex-based harassment crime of women and the culture of silence in the Iraqi-Kurdistan Region,Social Sciences / Criminology / Gender Harassment in Kurdistan,,,,,,,
543,Misleading Media Content on Social Media and Its Behavioral Effects on University Youth,Communications & Media / Social Media Studies / Social Media Misinformation Effects,,,,,,,
544,معالجة قضايا التعايش السلمي في مواقع التواصل الاجتماعي لدى النخبة العراقية: دراسة تحليلية لعينة من صفحات  الفيسبوك,Communications & Media / Social Media Studies / Peacebuilding on Social Platforms,,,,,,,
545,The Role of Media Education in Qualification of Students for Media Work Market (Survey Study),Education / Educational Technology / Media Training for Job Readiness,,,,,,,
546,The Role of Mobile Journalism Production in the Media Institutions of Kurdistan Region,Communications & Media / Digital Media / Mobile Journalism Practices,,,,,,,
547,Iraqi media entrepreneurs across social media: Factors and challenges,Communications & Media / Social Media Studies / Media Entrepreneurship Challenges,,,,,,,
548,دور رواد مواقع التواصل الاجتماعي في تطور سوق وسائل الاعلام العراقي (دراسة تحليلية),Communications & Media / Social Media Studies / Influencers in Media Market Growth,,,,,,,
549,The Level of Use of Mobile Journalism for the Media Organizations in Kurdistan Region of Iraq,Communications & Media / Digital Media / Use of Mobile Journalism,,,,,,,
550,مامەڵەی سۆشیاڵ مێدیای كەناڵە ئاسمانیەكان لە رووماڵكردنی پرسە سیاسیەكانی هەرێمی كوردستاندا,Communications & Media / Media Policy / Political Discourse on Social Channels,,,,,,,
551,المعاير المهنية للبرامج الحوارية في القنوات الفضائية الكردية تجاه الاداء الحكومي,Communications & Media / Media Policy / Talk Show Standards in Kurdish Channels,,,,,,,
552,استخدام مواقع التواصل الاجتماعي وانعكاساتها على القيم الاجتماعية لدى طلاب جامعات اقليم كوردستان_ العراق,Communications & Media / Social Media Studies / Student Social Values and Platforms,,,,,,,
553,A landscape study of tourist resort at Darbandikhan Lake according to the environmental and recreational needs,Architecture & Design / Landscape Architecture / Environmental Resort Planning,,,,,,,
554,STUDY A TOURIST RESORT IN BANI QUEIN AND ITS ISLAND-DARBANDIKHAN LAKE ACCORDING TO THE ENVIROMENTAL AND RECREATIONAL NEEDSn,Architecture & Design / Landscape Architecture / Tourism and Environmental Design,,,,,,,
555,Enhancement of GWO for solving numerical functions and engineering problems,Computer Science / Artificial Intelligence / GWO Optimization Applications,,,,,,,
556,Analysis of SQLMAP Efficacy in Exploiting SQL Injection Vulnerabilities in Web Applications: A Case Study on DVWA,Computer Science / Cybersecurity / SQL Injection Testing,,,,,,,
557,REVIEW OF FEATURE SELECTION METHODS USING OPTIMIZATION ALGORITHM: Review paper for optimization algorithm,Computer Science / Data Science / Feature Selection Techniques,,,,,,,
558,The Impact of Information and Communication Technology on Marketing Performance:: Case Study at the Majid Mall Supermarket at Sulaimania in the Kurdistan Region of Iraq,Business & Management / Marketing / ICT in Retail Performance,,,,,,,
559,Enhancing Public Relations in the Tourism Industry A Case Study of Sulaimani Hotels,Communications & Media / Public Relations / PR in Tourism Sector,,,,,,,
560,"العلاقات العامة ومدى تطبيق أخلاقيات المهنة فيها"" دراسة نظرية",Communications & Media / Public Relations / Ethics in Public Relations,,,,,,,
561,The Role of Etiquette in Improving Employee Social Behavior: Questionnaire of Employees at Sulaimani International Airport,Social Sciences / Sociology / Workplace Etiquette and Behavior,,,,,,,
562,"Detection of Parasites Contaminating Raw Consumable Vegetables in Kalar City, Kurdistan Region, Iraq",Life Sciences / Microbiology / Parasite Contamination in Vegetables,,,,,,,
563,Detection of (Coliform) bacteria and physicochemical compositions among different drinking water places in Rzgari District-Kalar city,Life Sciences / Microbiology / Water Quality in Kalar,,,,,,,
564,"Environmental contamination by Echinococcus granulosus sensu lato eggs in soil from Sulaimani province - Kurdistan, Iraq.",Life Sciences / Microbiology / Soil Contamination by Echinococcus,,,,,,,
565,Detection of Brucella infections from clinically suspected cases of brucellosis in Garmain city-Sulaimani Province Kurdistan-Iraq,Life Sciences / Microbiology / Brucella Detection in Clinical Cases,,,,,,,
566,"Prevalence and Molecular Characterization of Echinococcus granulosus Sensu Lato Eggs among Stray Dogs in Sulaimani Province—Kurdistan, Iraq",Life Sciences / Microbiology / Echinococcus in Stray Dogs,,,,,,,
567,"Environmental soil contamination by Toxocara species eggs in public places of Kalar city, Kurdistan, Iraq",Life Sciences / Microbiology / Toxocara Eggs in Urban Soil,,,,,,,
568,"The contamination rate of raw vegetable with pathogenic protozoa in Sulaimani city, Kurdistan-Iraq",Life Sciences / Microbiology / Protozoa in Raw Vegetables,,,,,,,
569,"An epidemiological study of hydatid cyst of Echinococcus granulosus isolated from sheep, goats and cattle in Sulaimani province, Kurdistan Regional-Iraq",Health Sciences / Epidemiology / Hydatid Disease in Livestock,,,,,,,
570,Investigation of (coliform) bacteria and physicochemical compositions among different drinking water places in Kifry City,Life Sciences / Microbiology / Coliform Bacteria in Kifry Water,,,,,,,
571,"Department of Basic and Applied Science, Federal Polytechnic Mubi, Adamawa state, Nigeria",Education / STEM Education / Institutional Research Focus,,,,,,,
572,Turbidity Removal from Water by Electrical Method,Engineering / Environmental Engineering / Electrical Water Treatment,,,,,,,
573,"Residential Environmental Satisfaction, of Ancient and Modern Neighbourhoods in Slemani City, Kurdistan, Iraq",Social Sciences / Geography / Residential Satisfaction in Urban Areas,,,,,,,
574,"Design and Performance Analysis of Grid-Connected Photovoltaic Systems in Kalar City, Kurdistan, Iraq: A Case Study",Engineering / Renewable Energy / Grid-Connected PV Systems,,,,,,,
575,Analysis of 0W-20 Totachi Brand Oil to Determine the Rate of Oil Deterioration,Engineering / Mechanical Engineering / Oil Quality Analysis,,,,,,,
576,10 kW grid-connected PV system cost and environmental analysis for government offices: Darbandikhan technical institute as a case study,Engineering / Renewable Energy / PV System Cost and Impact,,,,,,,
577,Effect of storage and weight of egg on post-hatching performance of local ducks.,Agriculture & Forestry / Animal Science / Egg Storage Effects on Ducklings,,,,,,,
578,معالجة قضايا التعايش السلمي في مواقع التواصل الاجتماعي لدى النخبة العراقية,Communications & Media / Social Media Studies / Peace Topics on Social Platforms,,,,,,,
